"id","title","leave_id","employee_id","dates","description"
"1757","No Assignments","12","98","2024-11-28T00:00:00.000Z",""
"1758","No Assignments","12","1","2024-11-28T00:00:00.000Z",""
"1759","No Assignments","12","98","2024-11-29T00:00:00.000Z",""
"1760","No Assignments","12","1","2024-11-29T00:00:00.000Z",""
"1761","No Assignments","12","98","2024-12-02T00:00:00.000Z",""
"1762","No Assignments","12","1","2024-12-02T00:00:00.000Z",""
"1763","Annual Leave","1","51","2024-12-02T00:00:00.000Z",""
"1764","No Assignments","12","98","2024-12-03T00:00:00.000Z",""
"1765","No Assignments","12","1","2024-12-03T00:00:00.000Z",""
"1766","No Assignments","12","1","2024-12-04T00:00:00.000Z",""
"1767","Annual Leave","1","7","2024-12-02T00:00:00.000Z","annual leave until 13 december 2024"
"1768","Sick Leave","6","96","2024-12-03T00:00:00.000Z",""
"1769","Annual Leave","1","7","2024-12-03T00:00:00.000Z","annual leave until 13 december 2024"
"1770","Annual Leave","1","7","2024-12-04T00:00:00.000Z","annual leave until 13 december 2024"
"1771","Sick Leave","6","105","2024-12-05T00:00:00.000Z",""
"1772","No Assignments","12","98","2024-12-05T00:00:00.000Z",""
"1773","No Assignments","12","1","2024-12-05T00:00:00.000Z",""
"1774","No Assignments","12","98","2024-12-06T00:00:00.000Z",""
"1775","Sick Leave","6","101","2024-12-05T00:00:00.000Z",""
"1776","Public Holiday Replacement","5","74","2024-12-06T00:00:00.000Z",""
"1777","Public Holiday Replacement","5","10","2024-12-05T00:00:00.000Z",""
"1778","Annual Leave","1","7","2024-12-05T00:00:00.000Z","annual leave until 13 december 2024"
"1779","Annual Leave","1","7","2024-12-06T00:00:00.000Z","annual leave until 13 december 2024"
"1780","Annual Leave","1","7","2024-12-09T00:00:00.000Z","annual leave until 13 december 2024"
"1782","Annual Leave","1","7","2024-12-10T00:00:00.000Z","annual leave until 13 december 2024"
"1783","Annual Leave","1","57","2024-12-10T00:00:00.000Z",""
"1784","Annual Leave","1","7","2024-12-11T00:00:00.000Z","annual leave until 13 december 2024"
"1785","Annual Leave","1","7","2024-12-12T00:00:00.000Z","annual leave until 13 december 2024"
"1786","Annual Leave","15","7","2024-12-13T00:00:00.000Z","annual leave until 13 december 2024"
"1787","No Assignments","12","1","2024-12-06T00:00:00.000Z",""
"1788","No Assignments","12","98","2024-12-09T00:00:00.000Z",""
"1789","No Assignments","12","1","2024-12-09T00:00:00.000Z",""
"1790","No Assignments","12","98","2024-12-10T00:00:00.000Z",""
"1791","Sick Leave","6","101","2024-12-10T00:00:00.000Z",""
"1792","No Assignments","12","1","2024-12-10T00:00:00.000Z",""
"1793","No Assignments","12","110","2024-12-10T00:00:00.000Z",""
"1794","No Assignments","12","98","2024-12-11T00:00:00.000Z",""
"1795","Annual Leave","1","101","2024-12-11T00:00:00.000Z",""
"1796","No Assignments","12","1","2024-12-11T00:00:00.000Z",""
"1797","No Assignments","12","110","2024-12-11T00:00:00.000Z",""
"1798","No Assignments","12","98","2024-12-12T00:00:00.000Z",""
"1799","No Assignments","12","1","2024-12-12T00:00:00.000Z",""
"1800","No Assignments","12","110","2024-12-12T00:00:00.000Z",""
"1801","No Assignments","12","98","2024-12-13T00:00:00.000Z",""
"1802","No Assignments","12","110","2024-12-16T00:00:00.000Z",""
"1803","Annual Leave","1","3","2024-12-16T00:00:00.000Z",""
"1805","No Assignments","12","1","2024-12-16T00:00:00.000Z",""
"1806","No Assignments","12","98","2024-12-16T00:00:00.000Z",""
"1807","No Assignments","12","98","2024-12-17T00:00:00.000Z",""
"1808","No Assignments","12","1","2024-12-17T00:00:00.000Z",""
"1810","No Assignments","12","110","2024-12-17T00:00:00.000Z",""
"1811","No Assignments","12","98","2024-12-18T00:00:00.000Z",""
"1812","No Assignments","12","1","2024-12-18T00:00:00.000Z",""
"1815","No Assignments","12","1","2024-12-13T00:00:00.000Z",""
"1816","Inactive","14","51","2024-12-13T00:00:00.000Z",""
"1817","Annual Leave","1","3","2024-12-13T00:00:00.000Z",""
"1818","No Assignments","12","110","2024-12-13T00:00:00.000Z",""
"1819","No Assignments","12","98","2024-12-19T00:00:00.000Z",""
"1820","No Assignments","12","1","2024-12-19T00:00:00.000Z",""
"1822","No Assignments","12","110","2024-12-19T00:00:00.000Z",""
"1823","Sick Leave","6","96","2024-12-16T00:00:00.000Z",""
"1824","Maternity Leave","15","7","2024-12-16T00:00:00.000Z","maternity leave until back to work"
"1825","Maternity Leave","15","7","2024-12-17T00:00:00.000Z","maternity leave until back to work"
"1826","Maternity Leave","15","7","2024-12-18T00:00:00.000Z","maternity leave until back to work"
"1827","Maternity Leave","15","7","2024-12-19T00:00:00.000Z","maternity leave until back to work"
"1828","Annual Leave","1","57","2024-12-19T00:00:00.000Z",""
"1829","Maternity Leave","15","7","2024-12-20T00:00:00.000Z","maternity leave until back to work"
"1830","Annual Leave","1","57","2024-12-20T00:00:00.000Z",""
"1831","No Assignments","12","98","2024-12-20T00:00:00.000Z",""
"1832","No Assignments","12","1","2024-12-20T00:00:00.000Z",""
"1833","Annual Leave","1","9","2024-12-20T00:00:00.000Z",""
"1834","No Assignments","12","110","2024-12-20T00:00:00.000Z",""
"1835","No Assignments","12","98","2024-12-23T00:00:00.000Z",""
"1836","No Assignments","12","1","2024-12-23T00:00:00.000Z",""
"1837","Annual Leave","1","9","2024-12-23T00:00:00.000Z",""
"1838","No Assignments","12","110","2024-12-23T00:00:00.000Z",""
"1839","Annual Leave","1","10","2024-12-23T00:00:00.000Z","christmas break"
"1840","Annual Leave","1","57","2024-12-23T00:00:00.000Z","christmas break"
"1841","Annual Leave","1","96","2024-12-23T00:00:00.000Z","christmas break"
"1842","Annual Leave","1","11","2024-12-23T00:00:00.000Z","christmas break"
"1843","Annual Leave","1","6","2024-12-23T00:00:00.000Z","christmas break"
"1844","Annual Leave","1","103","2024-12-23T00:00:00.000Z","christmas break"
"1845","Annual Leave","1","13","2024-12-23T00:00:00.000Z","christmas break"
"1856","Annual Leave","1","10","2024-12-24T00:00:00.000Z","christmas break"
"1857","Annual Leave","1","57","2024-12-24T00:00:00.000Z","christmas break"
"1858","Annual Leave","1","96","2024-12-24T00:00:00.000Z","christmas break"
"1859","Annual Leave","1","11","2024-12-24T00:00:00.000Z","christmas break"
"1860","Annual Leave","1","6","2024-12-24T00:00:00.000Z","christmas break"
"1861","Annual Leave","1","103","2024-12-24T00:00:00.000Z","christmas break"
"1862","Annual Leave","1","13","2024-12-24T00:00:00.000Z","christmas break"
"1863","Annual Leave","1","9","2024-12-24T00:00:00.000Z","christmas break"
"1865","Maternity Leave","15","7","2024-12-23T00:00:00.000Z","maternity leave until back to work"
"1866","Maternity Leave","15","7","2024-12-24T00:00:00.000Z","maternity leave until back to work"
"1869","No Assignments","12","110","2024-12-18T00:00:00.000Z",""
"1871","Half-Day","13","98","2024-12-26T00:00:00.000Z",""
"1872","No Assignments","12","110","2024-12-24T00:00:00.000Z",""
"1873","No Assignments","12","98","2024-12-24T00:00:00.000Z",""
"1874","No Assignments","12","1","2024-12-24T00:00:00.000Z",""
"1875","No Assignments","12","110","2024-12-26T00:00:00.000Z",""
"1876","No Assignments","12","1","2024-12-26T00:00:00.000Z",""
"1877","No Assignments","12","9","2024-12-26T00:00:00.000Z",""
"1878","No Assignments","12","110","2024-12-27T00:00:00.000Z",""
"1879","No Assignments","12","98","2024-12-27T00:00:00.000Z",""
"1880","No Assignments","12","1","2024-12-27T00:00:00.000Z",""
"1881","Annual Leave","1","9","2024-12-27T00:00:00.000Z",""
"1882","Annual Leave","1","106","2024-12-30T00:00:00.000Z",""
"1883","No Assignments","12","110","2024-12-30T00:00:00.000Z",""
"1884","No Assignments","12","98","2024-12-30T00:00:00.000Z",""
"1885","No Assignments","12","76","2024-12-30T00:00:00.000Z",""
"1886","No Assignments","12","1","2024-12-30T00:00:00.000Z",""
"1887","Annual Leave","1","9","2024-12-30T00:00:00.000Z",""
"1888","Annual Leave","1","3","2024-12-30T00:00:00.000Z",""
"1889","Annual Leave","1","106","2024-12-31T00:00:00.000Z",""
"1890","No Assignments","12","110","2024-12-31T00:00:00.000Z",""
"1891","No Assignments","12","98","2024-12-31T00:00:00.000Z",""
"1892","No Assignments","12","76","2024-12-31T00:00:00.000Z",""
"1893","No Assignments","12","1","2024-12-31T00:00:00.000Z",""
"1894","Annual Leave","1","9","2024-12-31T00:00:00.000Z",""
"1895","Annual Leave","1","3","2024-12-31T00:00:00.000Z",""
"1896","Annual Leave","1","103","2025-01-06T00:00:00.000Z",""
"1897","Annual Leave","1","96","2025-01-06T00:00:00.000Z",""
"1898","Annual Leave","15","7","2025-01-06T00:00:00.000Z",""
"1899","Annual Leave","1","13","2025-01-06T00:00:00.000Z",""
"1900","Annual Leave","1","11","2025-01-06T00:00:00.000Z",""
"1901","Annual Leave","1","57","2025-01-06T00:00:00.000Z",""
"1902","Annual Leave","1","6","2025-01-06T00:00:00.000Z",""
"1903","Sick Leave","6","106","2025-01-03T00:00:00.000Z",""
"1904","No Assignments","5","102","2025-01-03T00:00:00.000Z",""
"1905","Annual Leave","1","101","2025-01-03T00:00:00.000Z",""
"1906","No Assignments","12","110","2025-01-03T00:00:00.000Z",""
"1907","No Assignments","12","98","2025-01-03T00:00:00.000Z",""
"1908","No Assignments","12","76","2025-01-03T00:00:00.000Z",""
"1909","Public Holiday Replacement","5","74","2025-01-03T00:00:00.000Z",""
"1910","No Assignments","12","1","2025-01-03T00:00:00.000Z",""
"1911","Annual Leave","1","9","2025-01-03T00:00:00.000Z",""
"1912","Annual Leave","1","3","2025-01-03T00:00:00.000Z",""
"1913","Annual Leave","1","105","2025-01-06T00:00:00.000Z",""
"1914","No Assignments","12","98","2025-01-06T00:00:00.000Z",""
"1915","No Assignments","12","76","2025-01-06T00:00:00.000Z",""
"1916","Public Holiday Replacement","5","74","2025-01-06T00:00:00.000Z",""
"1917","No Assignments","12","1","2025-01-06T00:00:00.000Z",""
"1918","No Assignments","12","102","2025-01-07T00:00:00.000Z",""
"1919","Annual Leave","1","98","2025-01-07T00:00:00.000Z",""
"1920","No Assignments","12","76","2025-01-07T00:00:00.000Z",""
"1921","No Assignments","5","74","2025-01-07T00:00:00.000Z",""
"1922","No Assignments","12","1","2025-01-07T00:00:00.000Z",""
"1923","No Assignments","12","112","2025-01-07T00:00:00.000Z",""
"1924","Maternity Leave","15","7","2025-01-07T00:00:00.000Z",""
"1925","Maternity Leave","15","7","2025-01-08T00:00:00.000Z",""
"1926","No Assignments","12","98","2025-01-08T00:00:00.000Z",""
"1928","Annual Leave","1","74","2025-01-08T00:00:00.000Z",""
"1929","No Assignments","12","1","2025-01-08T00:00:00.000Z",""
"1930","No Assignments","12","110","2025-01-09T00:00:00.000Z",""
"1931","No Assignments","12","98","2025-01-09T00:00:00.000Z",""
"1933","Annual Leave","1","74","2025-01-09T00:00:00.000Z",""
"1934","No Assignments","12","1","2025-01-09T00:00:00.000Z",""
"1935","Annual Leave","1","10","2025-01-09T00:00:00.000Z",""
"1936","Maternity Leave","15","7","2025-01-09T00:00:00.000Z",""
"1937","No Assignments","12","110","2025-01-10T00:00:00.000Z",""
"1938","No Assignments","12","98","2025-01-10T00:00:00.000Z",""
"1939","No Assignments","1","74","2025-01-10T00:00:00.000Z",""
"1940","No Assignments","12","1","2025-01-10T00:00:00.000Z",""
"1941","Maternity Leave","15","7","2025-01-10T00:00:00.000Z",""
"1942","Maternity Leave","15","7","2025-01-13T00:00:00.000Z",""
"1943","No Assignments","12","110","2025-01-13T00:00:00.000Z",""
"1944","No Assignments","12","98","2025-01-13T00:00:00.000Z",""
"1945","No Assignments","12","1","2025-01-13T00:00:00.000Z",""
"1946","Maternity Leave","15","7","2025-01-14T00:00:00.000Z",""
"1947","No Assignments","12","110","2025-01-14T00:00:00.000Z",""
"1948","No Assignments","12","98","2025-01-14T00:00:00.000Z",""
"1949","No Assignments","12","1","2025-01-14T00:00:00.000Z",""
"1950","No Assignments","12","110","2025-01-15T00:00:00.000Z",""
"1951","No Assignments","12","98","2025-01-15T00:00:00.000Z",""
"1952","No Assignments","12","1","2025-01-15T00:00:00.000Z",""
"1953","Maternity Leave","15","7","2025-01-15T00:00:00.000Z",""
"1954","No Assignments","12","110","2025-01-16T00:00:00.000Z",""
"1955","No Assignments","12","98","2025-01-16T00:00:00.000Z",""
"1956","No Assignments","12","1","2025-01-16T00:00:00.000Z",""
"1957","Maternity Leave","15","7","2025-01-16T00:00:00.000Z",""
"1958","Maternity Leave","15","7","2025-01-17T00:00:00.000Z",""
"1959","No Assignments","12","110","2025-01-17T00:00:00.000Z",""
"1960","No Assignments","12","98","2025-01-17T00:00:00.000Z",""
"1961","No Assignments","12","1","2025-01-17T00:00:00.000Z",""
"1962","Inactive","14","112","2025-01-17T00:00:00.000Z",""
"1963","Maternity Leave","15","7","2025-01-20T00:00:00.000Z",""
"1965","Annual Leave","1","111","2025-01-20T00:00:00.000Z",""
"1966","No Assignments","12","110","2025-01-20T00:00:00.000Z",""
"1967","No Assignments","12","98","2025-01-20T00:00:00.000Z",""
"1968","No Assignments","12","1","2025-01-20T00:00:00.000Z",""
"1969","Inactive","14","112","2025-01-20T00:00:00.000Z",""
"1970","No Assignments","12","76","2025-01-20T00:00:00.000Z",""
"1971","Unpaid Leave","8","111","2025-01-21T00:00:00.000Z",""
"1972","No Assignments","12","110","2025-01-21T00:00:00.000Z",""
"1973","No Assignments","12","98","2025-01-21T00:00:00.000Z",""
"1974","No Assignments","12","76","2025-01-21T00:00:00.000Z",""
"1975","No Assignments","12","1","2025-01-21T00:00:00.000Z",""
"1976","No Assignments","12","112","2025-01-21T00:00:00.000Z",""
"1977","Maternity Leave","15","7","2025-01-21T00:00:00.000Z",""
"1978","Inactive","14","111","2025-01-22T00:00:00.000Z",""
"1979","No Assignments","12","110","2025-01-22T00:00:00.000Z",""
"1980","No Assignments","12","98","2025-01-22T00:00:00.000Z",""
"1981","No Assignments","12","1","2025-01-22T00:00:00.000Z",""
"1982","No Assignments","12","112","2025-01-22T00:00:00.000Z",""
"1983","Maternity Leave","15","7","2025-01-22T00:00:00.000Z",""
"1984","Annual Leave","1","10","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"1985","Annual Leave","1","10","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"1986","Annual Leave","1","10","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"1987","Annual Leave","1","10","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"1988","Annual Leave","1","10","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"1989","Annual Leave","1","57","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"1990","Annual Leave","1","57","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"1991","Annual Leave","1","57","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"1992","Annual Leave","1","57","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"1993","Annual Leave","1","57","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"1994","Annual Leave","1","96","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"1995","Annual Leave","1","96","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"1996","Annual Leave","1","96","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"1997","Annual Leave","1","96","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"1998","Annual Leave","1","96","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"1999","Annual Leave","1","11","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"2000","Annual Leave","1","11","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"2001","Annual Leave","1","11","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"2002","Annual Leave","1","11","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"2003","Annual Leave","1","11","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"2004","Annual Leave","1","6","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"2005","Annual Leave","1","6","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"2006","Annual Leave","1","6","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"2007","Annual Leave","1","6","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"2008","Annual Leave","1","6","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"2009","Annual Leave","1","103","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"2010","Annual Leave","1","103","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"2011","Annual Leave","1","103","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"2012","Annual Leave","1","103","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"2013","Annual Leave","1","103","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"2014","Annual Leave","1","13","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"2015","Annual Leave","1","13","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"2016","Annual Leave","1","13","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"2017","Annual Leave","1","13","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"2018","Annual Leave","1","13","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"2019","Maternity Leave","15","7","2024-12-26T00:00:00.000Z","SPDR dec-jan annual leave"
"2020","Maternity Leave","15","7","2024-12-27T00:00:00.000Z","SPDR dec-jan annual leave"
"2021","Maternity Leave","15","7","2024-12-30T00:00:00.000Z","SPDR dec-jan annual leave"
"2022","Maternity Leave","15","7","2024-12-31T00:00:00.000Z","SPDR dec-jan annual leave"
"2023","Maternity Leave","15","7","2025-01-03T00:00:00.000Z","SPDR dec-jan annual leave"
"2027","Maternity Leave","15","7","2025-01-23T00:00:00.000Z",""
"2028","Maternity Leave","15","7","2025-01-24T00:00:00.000Z",""
"2030","Maternity Leave","15","7","2025-01-27T00:00:00.000Z",""
"2033","No Assignments","12","110","2025-01-23T00:00:00.000Z",""
"2034","No Assignments","12","98","2025-01-23T00:00:00.000Z",""
"2035","No Assignments","12","1","2025-01-23T00:00:00.000Z",""
"2036","No Assignments","12","110","2025-01-24T00:00:00.000Z",""
"2037","No Assignments","12","1","2025-01-24T00:00:00.000Z",""
"2038","No Assignments","12","98","2025-01-24T00:00:00.000Z",""
"2040","No Assignments","12","1","2025-01-27T00:00:00.000Z",""
"2042","No Assignments","12","98","2025-01-27T00:00:00.000Z",""
"2045","No Assignments","12","110","2025-01-27T00:00:00.000Z",""
"2046","Maternity Leave","15","7","2025-01-28T00:00:00.000Z",""
"2048","Maternity Leave","15","7","2025-01-29T00:00:00.000Z",""
"2052","No Assignments","12","110","2025-01-28T00:00:00.000Z",""
"2053","No Assignments","12","98","2025-01-28T00:00:00.000Z",""
"2054","No Assignments","12","1","2025-01-28T00:00:00.000Z",""
"2055","No Assignments","12","110","2025-01-29T00:00:00.000Z",""
"2060","No Assignments","12","98","2025-01-29T00:00:00.000Z",""
"2061","No Assignments","12","76","2025-01-29T00:00:00.000Z",""
"2062","No Assignments","12","1","2025-01-29T00:00:00.000Z",""
"2063","No Assignments","12","110","2025-01-30T00:00:00.000Z",""
"2064","No Assignments","12","98","2025-01-30T00:00:00.000Z",""
"2065","No Assignments","12","76","2025-01-30T00:00:00.000Z",""
"2066","No Assignments","12","1","2025-01-30T00:00:00.000Z",""
"2067","Public Holiday Replacement","5","96","2025-01-30T00:00:00.000Z",""
"2068","Maternity Leave","15","7","2025-01-30T00:00:00.000Z",""
"2069","Maternity Leave","15","7","2025-01-31T00:00:00.000Z",""
"2070","No Assignments","12","110","2025-01-31T00:00:00.000Z",""
"2071","No Assignments","12","98","2025-01-31T00:00:00.000Z",""
"2072","No Assignments","12","76","2025-01-31T00:00:00.000Z",""
"2073","No Assignments","12","1","2025-01-31T00:00:00.000Z",""
"2074","No Assignments","12","110","2025-02-03T00:00:00.000Z",""
"2075","No Assignments","12","98","2025-02-03T00:00:00.000Z",""
"2076","No Assignments","12","76","2025-02-03T00:00:00.000Z",""
"2077","No Assignments","12","1","2025-02-03T00:00:00.000Z",""
"2078","Maternity Leave","15","7","2025-02-03T00:00:00.000Z",""
"2079","No Assignments","12","110","2025-02-04T00:00:00.000Z",""
"2080","No Assignments","12","98","2025-02-04T00:00:00.000Z",""
"2081","No Assignments","12","1","2025-02-04T00:00:00.000Z",""
"2082","Maternity Leave","15","7","2025-02-04T00:00:00.000Z",""
"2083","Maternity Leave","15","7","2025-02-05T00:00:00.000Z",""
"2084","No Assignments","12","110","2025-02-05T00:00:00.000Z",""
"2085","No Assignments","12","98","2025-02-05T00:00:00.000Z",""
"2086","No Assignments","12","1","2025-02-05T00:00:00.000Z",""
"2087","Maternity Leave","15","7","2025-02-06T00:00:00.000Z",""
"2088","Sick Leave","6","6","2025-02-06T00:00:00.000Z",""
"2089","Maternity Leave","15","7","2025-02-07T00:00:00.000Z",""
"2090","No Assignments","12","110","2025-02-06T00:00:00.000Z",""
"2091","No Assignments","12","98","2025-02-06T00:00:00.000Z",""
"2092","No Assignments","12","1","2025-02-06T00:00:00.000Z",""
"2093","No Assignments","12","110","2025-02-07T00:00:00.000Z",""
"2094","Sick Leave","6","102","2025-02-07T00:00:00.000Z",""
"2095","Sick Leave","6","3","2025-02-07T00:00:00.000Z",""
"2096","No Assignments","12","98","2025-02-07T00:00:00.000Z",""
"2097","No Assignments","12","1","2025-02-07T00:00:00.000Z",""
"2099","No Assignments","12","110","2025-02-10T00:00:00.000Z",""
"2100","No Assignments","12","98","2025-02-10T00:00:00.000Z",""
"2101","No Assignments","12","76","2025-02-10T00:00:00.000Z",""
"2102","No Assignments","12","1","2025-02-10T00:00:00.000Z",""
"2103","Maternity Leave","15","7","2025-02-10T00:00:00.000Z",""
"2104","No Assignments","12","110","2025-02-12T00:00:00.000Z",""
"2105","No Assignments","12","98","2025-02-12T00:00:00.000Z",""
"2106","No Assignments","12","7","2025-02-12T00:00:00.000Z",""
"2107","No Assignments","12","76","2025-02-12T00:00:00.000Z",""
"2108","No Assignments","12","1","2025-02-12T00:00:00.000Z",""
"2109","No Assignments","12","110","2025-02-11T00:00:00.000Z",""
"2110","No Assignments","12","98","2025-02-11T00:00:00.000Z",""
"2111","No Assignments","12","7","2025-02-11T00:00:00.000Z",""
"2112","No Assignments","12","76","2025-02-11T00:00:00.000Z",""
"2113","No Assignments","12","1","2025-02-11T00:00:00.000Z",""
"2114","No Assignments","12","110","2025-02-17T00:00:00.000Z",""
"2115","No Assignments","12","98","2025-02-17T00:00:00.000Z",""
"2116","No Assignments","12","7","2025-02-17T00:00:00.000Z",""
"2117","No Assignments","12","1","2025-02-17T00:00:00.000Z",""
"2118","No Assignments","12","110","2025-02-14T00:00:00.000Z",""
"2119","No Assignments","12","98","2025-02-14T00:00:00.000Z",""
"2120","No Assignments","12","7","2025-02-14T00:00:00.000Z",""
"2121","No Assignments","12","1","2025-02-14T00:00:00.000Z",""
"2122","No Assignments","12","110","2025-02-13T00:00:00.000Z",""
"2123","No Assignments","12","98","2025-02-13T00:00:00.000Z",""
"2124","No Assignments","12","7","2025-02-13T00:00:00.000Z",""
"2125","No Assignments","12","76","2025-02-13T00:00:00.000Z",""
"2126","No Assignments","12","1","2025-02-13T00:00:00.000Z",""
"2127","No Assignments","12","110","2025-02-18T00:00:00.000Z",""
"2128","No Assignments","12","98","2025-02-18T00:00:00.000Z",""
"2129","No Assignments","12","7","2025-02-18T00:00:00.000Z",""
"2130","No Assignments","12","1","2025-02-18T00:00:00.000Z",""
"2131","No Assignments","12","110","2025-02-19T00:00:00.000Z",""
"2132","No Assignments","12","98","2025-02-19T00:00:00.000Z",""
"2133","No Assignments","12","7","2025-02-19T00:00:00.000Z",""
"2134","No Assignments","12","1","2025-02-19T00:00:00.000Z",""
"2135","No Assignments","12","110","2025-02-24T00:00:00.000Z",""
"2136","No Assignments","12","98","2025-02-24T00:00:00.000Z",""
"2137","No Assignments","12","7","2025-02-24T00:00:00.000Z",""
"2138","No Assignments","12","76","2025-02-24T00:00:00.000Z",""
"2139","No Assignments","12","1","2025-02-24T00:00:00.000Z",""
"2140","No Assignments","12","110","2025-02-21T00:00:00.000Z",""
"2141","No Assignments","12","98","2025-02-21T00:00:00.000Z",""
"2142","No Assignments","12","7","2025-02-21T00:00:00.000Z",""
"2143","No Assignments","12","1","2025-02-21T00:00:00.000Z",""
"2144","No Assignments","12","110","2025-02-20T00:00:00.000Z",""
"2145","No Assignments","12","98","2025-02-20T00:00:00.000Z",""
"2146","No Assignments","12","7","2025-02-20T00:00:00.000Z",""
"2147","No Assignments","12","76","2025-02-20T00:00:00.000Z",""
"2148","Public Holiday Replacement","5","9","2025-02-20T00:00:00.000Z",""
"2149","No Assignments","12","1","2025-02-20T00:00:00.000Z",""
"2150","No Assignments","12","110","2025-02-25T00:00:00.000Z",""
"2151","No Assignments","12","98","2025-02-25T00:00:00.000Z",""
"2152","Inactive","14","7","2025-02-25T00:00:00.000Z",""
"2153","No Assignments","12","76","2025-02-25T00:00:00.000Z",""
"2154","No Assignments","12","1","2025-02-25T00:00:00.000Z",""
"2155","Annual Leave","1","57","2025-02-26T00:00:00.000Z",""
"2156","Annual Leave","1","6","2025-02-26T00:00:00.000Z",""
"2157","Annual Leave","1","57","2025-02-27T00:00:00.000Z",""
"2158","Annual Leave","1","6","2025-02-27T00:00:00.000Z",""
"2159","Public Holiday Replacement","5","96","2025-02-28T00:00:00.000Z",""
"2160","Annual Leave","1","57","2025-02-28T00:00:00.000Z",""
"2161","Annual Leave","1","6","2025-02-28T00:00:00.000Z",""
"2162","No Assignments","12","110","2025-02-26T00:00:00.000Z",""
"2163","No Assignments","12","98","2025-02-26T00:00:00.000Z",""
"2164","Inactive","14","7","2025-02-26T00:00:00.000Z",""
"2165","No Assignments","12","76","2025-02-26T00:00:00.000Z",""
"2166","No Assignments","12","1","2025-02-26T00:00:00.000Z",""
"2167","No Assignments","12","110","2025-02-27T00:00:00.000Z",""
"2168","No Assignments","12","98","2025-02-27T00:00:00.000Z",""
"2169","Inactive","14","7","2025-02-27T00:00:00.000Z",""
"2170","No Assignments","12","76","2025-02-27T00:00:00.000Z",""
"2171","No Assignments","12","1","2025-02-27T00:00:00.000Z",""
"2172","No Assignments","12","110","2025-02-28T00:00:00.000Z",""
"2173","No Assignments","12","98","2025-02-28T00:00:00.000Z",""
"2174","No Assignments","14","7","2025-02-28T00:00:00.000Z",""
"2175","No Assignments","12","76","2025-02-28T00:00:00.000Z",""
"2176","No Assignments","12","1","2025-02-28T00:00:00.000Z",""
"2177","No Assignments","12","110","2025-03-03T00:00:00.000Z",""
"2178","No Assignments","12","98","2025-03-03T00:00:00.000Z",""
"2179","Inactive","14","7","2025-03-03T00:00:00.000Z",""
"2180","No Assignments","12","76","2025-03-03T00:00:00.000Z",""
"2181","No Assignments","12","1","2025-03-03T00:00:00.000Z",""
"2182","No Assignments","12","110","2025-03-04T00:00:00.000Z",""
"2183","No Assignments","12","98","2025-03-04T00:00:00.000Z",""
"2184","No Assignments","12","1","2025-03-04T00:00:00.000Z",""
"2185","No Assignments","12","110","2025-03-05T00:00:00.000Z",""
"2186","Annual Leave","1","106","2025-03-05T00:00:00.000Z",""
"2187","No Assignments","12","98","2025-03-05T00:00:00.000Z",""
"2188","No Assignments","12","1","2025-03-05T00:00:00.000Z",""
"2189","No Assignments","12","110","2025-03-06T00:00:00.000Z",""
"2190","No Assignments","12","98","2025-03-06T00:00:00.000Z",""
"2191","No Assignments","12","1","2025-03-06T00:00:00.000Z",""
"2192","No Assignments","12","113","2025-03-06T00:00:00.000Z",""
